# f, real(s11_LNA), imag(s11_LNA), C1, C2, TU, TC, TS, real(s11_ant), imag(s11_ant), Gconn, Gbalun, Gground
9.240112304999999537e+01 -2.857059999999999808e-03 1.266230999999999954e-02 3.941216240000000148e+00 -1.464404550000000027e+00 1.819109669700000040e+02 -1.470712100999999983e+01 1.465918223999999981e+01 1.094527859696704242e-01 -1.708210869344198302e-01 9.991280730933490561e-01 9.958360335751287318e-01 9.980500905945178802e-01
9.240722655999999802e+01 -2.858449999999999793e-03 1.266255999999999979e-02 3.941125200000000106e+00 -1.464408520000000102e+00 1.819106157999999880e+02 -1.470983134999999997e+01 1.465976554999999948e+01 1.093047505523175311e-01 -1.709326057137748878e-01 9.991277357470219611e-01 9.958362635241160277e-01 9.980500330300794420e-01
9.241333007999999438e+01 -2.859850000000000152e-03 1.266281000000000004e-02 3.941034170000000003e+00 -1.464412499999999895e+00 1.819102647800000057e+02 -1.471254240000000024e+01 1.466034825000000019e+01 1.091566130600607754e-01 -1.710440075763391410e-01 9.991273981378803182e-01 9.958364932535437308e-01 9.980499754049596550e-01
9.241943358999999703e+01 -2.861240000000000137e-03 1.266307000000000023e-02 3.940943149999999839e+00 -1.464416490000000071e+00 1.819099139200000081e+02 -1.471525414999999981e+01 1.466093032999999934e+01 1.090083740683662483e-01 -1.711552920723037052e-01 9.991270602671702417e-01 9.958367227624408402e-01 9.980499177193513649e-01
9.242553710999999339e+01 -2.862630000000000122e-03 1.266332000000000048e-02 3.940852140000000059e+00 -1.464420499999999903e+00 1.819095632099999875e+02 -1.471796660000000045e+01 1.466151179999999954e+01 1.088600331815949007e-01 -1.712664594816276364e-01 9.991267221339186211e-01 9.958369520513397077e-01 9.980498599730660558e-01
9.243164061999999603e+01 -2.864030000000000048e-03 1.266357000000000073e-02 3.940761140000000218e+00 -1.464424519999999896e+00 1.819092126600000086e+02 -1.472067975999999945e+01 1.466209266000000078e+01 1.087115909760027199e-01 -1.713775093554089635e-01 9.991263837393740133e-01 9.958371811192748835e-01 9.980498021662914665e-01
9.243774414000000661e+01 -2.865420000000000033e-03 1.266382999999999918e-02 3.940670149999999872e+00 -1.464428550000000051e+00 1.819088622499999985e+02 -1.472339361999999952e+01 1.466267290999999950e+01 1.085630470554111715e-01 -1.714884419729745813e-01 9.991260450825633077e-01 9.958374099667737234e-01 9.980497442988469636e-01
9.244384766000000297e+01 -2.866819999999999959e-03 1.266407999999999943e-02 3.940579169999999909e+00 -1.464432589999999923e+00 1.819085120100000097e+02 -1.472610818999999971e+01 1.466325254999999927e+01 1.084144017532419901e-01 -1.715992570677931373e-01 9.991257061641799497e-01 9.958376385932418140e-01 9.980496863708288036e-01
9.244995117000000562e+01 -2.868209999999999944e-03 1.266433999999999963e-02 3.940488199999999885e+00 -1.464436649999999895e+00 1.819081619099999898e+02 -1.472882345999999920e+01 1.466383156999999926e+01 1.082656554036482976e-01 -1.717099543741693601e-01 9.991253669849172736e-01 9.958378669980911813e-01 9.980496283823303560e-01
9.245605469000000198e+01 -2.869599999999999929e-03 1.266459999999999982e-02 3.940397250000000184e+00 -1.464440710000000090e+00 1.819078119799999911e+02 -1.473153942999999977e+01 1.466440998000000029e+01 1.081168076096395703e-01 -1.718205341704829858e-01 9.991250275438042783e-01 9.958380951818502913e-01 9.980495703331601076e-01
9.246215820000000463e+01 -2.870999999999999854e-03 1.266485000000000007e-02 3.940306300000000039e+00 -1.464444789999999941e+00 1.819074621899999897e+02 -1.473425611000000046e+01 1.466498778000000058e+01 1.079678589494454666e-01 -1.719309960101012280e-01 9.991246878420891875e-01 9.958383231435534721e-01 9.980495122235188976e-01
9.246826172000000099e+01 -2.872389999999999839e-03 1.266511000000000026e-02 3.940215359999999833e+00 -1.464448879999999953e+00 1.819071125600000016e+02 -1.473697349999999950e+01 1.466556497000000014e+01 1.078188090255383647e-01 -1.720413401707692469e-01 9.991243478788004451e-01 9.958385508837285238e-01 9.980494540532206527e-01
9.247436523000000363e+01 -2.873790000000000198e-03 1.266537000000000045e-02 3.940124439999999950e+00 -1.464452990000000066e+00 1.819067630899999983e+02 -1.473969158999999962e+01 1.466614153999999992e+01 1.076696584169356818e-01 -1.721515662067634733e-01 9.991240076551874960e-01 9.958387784014142152e-01 9.980493958224441187e-01
9.248046875000000000e+01 -2.875180000000000183e-03 1.266563000000000064e-02 3.940033530000000006e+00 -1.464457099999999956e+00 1.819064137700000003e+02 -1.474241038999999986e+01 1.466671750000000074e+01 1.075204067255711993e-01 -1.722616743951949914e-01 9.991236671702743433e-01 9.958390056971373472e-01 9.980493375310127702e-01
9.248657226999999637e+01 -2.876580000000000109e-03 1.266589000000000083e-02 3.939942620000000062e+00 -1.464461229999999947e+00 1.819060646000000077e+02 -1.474512988999999941e+01 1.466729285999999988e+01 1.073710542864665385e-01 -1.723716644713621793e-01 9.991233264247612045e-01 9.958392327703069480e-01 9.980492791790188667e-01
9.249267577999999901e+01 -2.877970000000000094e-03 1.266614999999999928e-02 3.939851729999999996e+00 -1.464465370000000100e+00 1.819057155899999998e+02 -1.474785010000000085e+01 1.466786759000000018e+01 1.072216014353633839e-01 -1.724815361714076289e-01 9.991229854193431903e-01 9.958394596203355986e-01 9.980492207665638826e-01
9.249877929999999537e+01 -2.879370000000000020e-03 1.266640999999999948e-02 3.939760849999999870e+00 -1.464469529999999908e+00 1.819053667299999972e+02 -1.475057102000000064e+01 1.466844172000000057e+01 1.070720477733929504e-01 -1.725912897714873828e-01 9.991226441530420832e-01 9.958396862477486566e-01 9.980491622934499762e-01
9.250488280999999802e+01 -2.880760000000000005e-03 1.266666999999999967e-02 3.939669980000000127e+00 -1.464473689999999939e+00 1.819050180300000079e+02 -1.475329263999999974e+01 1.466901524000000023e+01 1.069223938815313801e-01 -1.727009248281592413e-01 9.991223026271166541e-01 9.958399126515873334e-01 9.980491037598836490e-01
9.251098632999999438e+01 -2.882159999999999930e-03 1.266692999999999986e-02 3.939579119999999879e+00 -1.464477870000000070e+00 1.819046694799999955e+02 -1.475601497000000073e+01 1.466958814000000011e+01 1.067726393603753016e-01 -1.728104416169416180e-01 9.991219608405881303e-01 9.958401388323738779e-01 9.980490451656668371e-01
9.251708983999999703e+01 -2.883559999999999856e-03 1.266719000000000005e-02 3.939488270000000014e+00 -1.464482059999999919e+00 1.819043210899999963e+02 -1.475873801000000007e+01 1.467016042999999925e+01 1.066227847916827454e-01 -1.729198396953064987e-01 9.991216187947153937e-01 9.958403647891552746e-01 9.980489865109962722e-01
9.252319335999999339e+01 -2.884949999999999841e-03 1.266745000000000024e-02 3.939397430000000089e+00 -1.464486259999999929e+00 1.819039728500000024e+02 -1.476146175000000049e+01 1.467073210999999944e+01 1.064728297755148656e-01 -1.730291193381348902e-01 9.991212764885172293e-01 9.958405905224508858e-01 9.980489277956743344e-01
9.252929688000000397e+01 -2.886350000000000200e-03 1.266771000000000043e-02 3.939306600000000103e+00 -1.464490470000000100e+00 1.819036247699999933e+02 -1.476418621000000009e+01 1.467130316999999984e+01 1.063227746484790293e-01 -1.731382802825653933e-01 9.991209339226962971e-01 9.958408160316762903e-01 9.980488690198090485e-01
9.253540039000000661e+01 -2.887740000000000185e-03 1.266797000000000062e-02 3.939215780000000056e+00 -1.464494699999999927e+00 1.819032768399999895e+02 -1.476691137000000076e+01 1.467187363000000033e+01 1.061726197479004458e-01 -1.732473222665835699e-01 9.991205910979507054e-01 9.958410413162464003e-01 9.980488101835005565e-01
9.254150391000000297e+01 -2.889140000000000111e-03 1.266824000000000075e-02 3.939124979999999887e+00 -1.464498939999999916e+00 1.819029290599999911e+02 -1.476963723999999978e+01 1.467244346999999927e+01 1.060223646730402841e-01 -1.733562455641115829e-01 9.991202480133010155e-01 9.958412663766806894e-01 9.980487512865465760e-01
9.254760742000000562e+01 -2.890540000000000036e-03 1.266849999999999921e-02 3.939034180000000163e+00 -1.464503190000000066e+00 1.819025814400000058e+02 -1.477236382000000070e+01 1.467301269999999924e+01 1.058720100076046694e-01 -1.734650497349123077e-01 9.991199046700109943e-01 9.958414912120304718e-01 9.980486923291510548e-01
9.255371094000000198e+01 -2.891939999999999962e-03 1.266875999999999940e-02 3.938943399999999873e+00 -1.464507460000000094e+00 1.819022339800000054e+02 -1.477509110999999997e+01 1.467358132000000026e+01 1.057215553503254302e-01 -1.735737350522655875e-01 9.991195610670948746e-01 9.958417158228105581e-01 9.980486333111224795e-01
9.255981445000000463e+01 -2.893329999999999947e-03 1.266902999999999953e-02 3.938852620000000027e+00 -1.464511729999999901e+00 1.819018866700000103e+02 -1.477781910999999937e+01 1.467414931999999972e+01 1.055710012856848068e-01 -1.736823010768532571e-01 9.991192172058219745e-01 9.958419402080742611e-01 9.980485742326512533e-01
9.256591797000000099e+01 -2.894729999999999873e-03 1.266928999999999972e-02 3.938761860000000059e+00 -1.464516020000000029e+00 1.819015395200000000e+02 -1.478054780999999984e+01 1.467471671999999927e+01 1.054203474118833445e-01 -1.737907480813139227e-01 9.991188730852053057e-01 9.958421643683387225e-01 9.980485150935504146e-01
9.257202148000000363e+01 -2.896129999999999798e-03 1.266955999999999985e-02 3.938671100000000092e+00 -1.464520320000000098e+00 1.819011925199999951e+02 -1.478327722999999949e+01 1.467528350000000081e+01 1.052695943141786772e-01 -1.738990756272486560e-01 9.991185287065139642e-01 9.958423883026537027e-01 9.980484558940161399e-01
9.257812500000000000e+01 -2.897519999999999783e-03 1.266982000000000004e-02 3.938580360000000002e+00 -1.464524630000000105e+00 1.819008456800000033e+02 -1.478600735999999927e+01 1.467584966999999985e+01 1.051187415902416766e-01 -1.740072839866535492e-01 9.991181840687598514e-01 9.958426120115395630e-01 9.980483966338539181e-01
9.258422851999999637e+01 -2.898920000000000143e-03 1.267009000000000017e-02 3.938489629999999853e+00 -1.464528959999999991e+00 1.819004989899999885e+02 -1.478873819999999917e+01 1.467641522999999992e+01 1.049677895787034798e-01 -1.741153728990450233e-01 9.991178391726479591e-01 9.958428354944125482e-01 9.980483373131616709e-01
9.259033202999999901e+01 -2.900320000000000068e-03 1.267036000000000030e-02 3.938398900000000147e+00 -1.464533300000000038e+00 1.819001524500000073e+02 -1.479146974999999919e+01 1.467698017000000021e+01 1.048167386189073347e-01 -1.742233421047918174e-01 9.991174940188898290e-01 9.958430587506912346e-01 9.980482779320418718e-01
9.259643554999999537e+01 -2.901719999999999994e-03 1.267062000000000049e-02 3.938308189999999875e+00 -1.464537650000000024e+00 1.818998060799999905e+02 -1.479420200999999935e+01 1.467754451000000060e+01 1.046655883077305255e-01 -1.743311918749244072e-01 9.991171486064919227e-01 9.958432817808948734e-01 9.980482184903013421e-01
9.260253905999999802e+01 -2.903119999999999919e-03 1.267089000000000062e-02 3.938217489999999987e+00 -1.464542009999999950e+00 1.818994598499999995e+02 -1.479693497999999963e+01 1.467810822999999942e+01 1.045143392323623494e-01 -1.744389217733484931e-01 9.991168029367289982e-01 9.958435045840741129e-01 9.980481589881378124e-01
9.260864257999999438e+01 -2.904509999999999904e-03 1.267116000000000076e-02 3.938126800000000038e+00 -1.464546380000000037e+00 1.818991137900000012e+02 -1.479966867000000086e+01 1.467867133999999929e+01 1.043629909891544971e-01 -1.745465320704483458e-01 9.991164570086110697e-01 9.958437271607482044e-01 9.980480994253542182e-01
9.261474608999999703e+01 -2.905909999999999830e-03 1.267142999999999915e-02 3.938036120000000029e+00 -1.464550770000000002e+00 1.818987678800000083e+02 -1.480240305999999961e+01 1.467923384000000020e+01 1.042115441660669689e-01 -1.746540223310533435e-01 9.991161108234144494e-01 9.958439495099700167e-01 9.980480398021492894e-01
9.262084960999999339e+01 -2.907310000000000189e-03 1.267168999999999934e-02 3.937945459999999898e+00 -1.464555169999999906e+00 1.818984221199999922e+02 -1.480513816999999932e+01 1.467979571999999955e+01 1.040599983589221428e-01 -1.747613928249034387e-01 9.991157643801452659e-01 9.958441716322546933e-01 9.980479801183340660e-01
9.262695311999999603e+01 -2.908710000000000115e-03 1.267195999999999947e-02 3.937854800000000211e+00 -1.464559579999999972e+00 1.818980765199999894e+02 -1.480787398999999915e+01 1.468035700000000077e+01 1.039083541564500834e-01 -1.748686431177521872e-01 9.991154176800818298e-01 9.958443935266615421e-01 9.980479203741002836e-01
9.263305664000000661e+01 -2.910110000000000040e-03 1.267222999999999961e-02 3.937764150000000019e+00 -1.464564009999999916e+00 1.818977310699999919e+02 -1.481061051999999911e+01 1.468091766000000042e+01 1.037566111539484359e-01 -1.749757734786920871e-01 9.991150707222322680e-01 9.958446151937025981e-01 9.980478605692602034e-01
9.263916016000000297e+01 -2.911509999999999966e-03 1.267249999999999974e-02 3.937673510000000210e+00 -1.464568440000000082e+00 1.818973857899999871e+02 -1.481334777000000003e+01 1.468147770999999935e+01 1.036047696920574801e-01 -1.750827836496293977e-01 9.991147235073056798e-01 9.958448366327996570e-01 9.980478007039077504e-01
9.264526367000000562e+01 -2.912909999999999892e-03 1.267276999999999987e-02 3.937582889999999836e+00 -1.464572889999999905e+00 1.818970406500000081e+02 -1.481608572999999929e+01 1.468203714000000026e+01 1.034528301121219462e-01 -1.751896733733287748e-01 9.991143760360158277e-01 9.958450578433765132e-01 9.980477407781478405e-01
9.265136719000000198e+01 -2.914309999999999817e-03 1.267304999999999994e-02 3.937492269999999905e+00 -1.464577349999999889e+00 1.818966956700000139e+02 -1.481882440000000045e+01 1.468259596999999950e+01 1.033007920086528031e-01 -1.752964429179103834e-01 9.991140283073661754e-01 9.958452788259450905e-01 9.980476807917811888e-01
9.265747070000000463e+01 -2.915710000000000177e-03 1.267332000000000007e-02 3.937401669999999854e+00 -1.464581829999999973e+00 1.818963508500000046e+02 -1.482156379000000079e+01 1.468315418000000072e+01 1.031486559722966934e-01 -1.754030918514450921e-01 9.991136803226395857e-01 9.958454995795675835e-01 9.980476207450086346e-01
9.266357422000000099e+01 -2.917110000000000102e-03 1.267359000000000020e-02 3.937311069999999802e+00 -1.464586319999999997e+00 1.818960061900000085e+02 -1.482430388999999948e+01 1.468371179000000026e+01 1.029964215970404495e-01 -1.755096204414043348e-01 9.991133320808405216e-01 9.958457201047524743e-01 9.980475606376391084e-01
9.266967773000000363e+01 -2.918510000000000028e-03 1.267386000000000033e-02 3.937220490000000073e+00 -1.464590810000000021e+00 1.818956616700000097e+02 -1.482704470999999913e+01 1.468426878000000002e+01 1.028440894742946865e-01 -1.756160282567877928e-01 9.991129835832502915e-01 9.958459404005658433e-01 9.980475004698685648e-01
9.267578125000000000e+01 -2.919909999999999953e-03 1.267413000000000046e-02 3.937129909999999899e+00 -1.464595330000000084e+00 1.818953173200000037e+02 -1.482978624000000067e+01 1.468482516000000082e+01 1.026916591975248344e-01 -1.757223155644161983e-01 9.991126348288740244e-01 9.958461604675157286e-01 9.980474402415009383e-01
9.268188476999999637e+01 -2.921309999999999879e-03 1.267441000000000054e-02 3.937039350000000049e+00 -1.464599849999999925e+00 1.818949731200000031e+02 -1.483252848999999962e+01 1.468538092000000006e+01 1.025391311089200452e-01 -1.758284821080648153e-01 9.991122858184254829e-01 9.958463803050258134e-01 9.980473799526357048e-01
9.268798827999999901e+01 -2.922709999999999805e-03 1.267468000000000067e-02 3.936948800000000137e+00 -1.464604390000000089e+00 1.818946290799999872e+02 -1.483527145000000047e+01 1.468593607999999939e+01 1.023865055513720618e-01 -1.759345276323693863e-01 9.991119365526218710e-01 9.958465999125267754e-01 9.980473196033792238e-01
9.269409179999999537e+01 -2.924110000000000164e-03 1.267496000000000074e-02 3.936858260000000165e+00 -1.464608930000000031e+00 1.818942851900000051e+02 -1.483801513000000050e+01 1.468649062000000072e+01 1.022337821175658135e-01 -1.760404524031727591e-01 9.991115870304601021e-01 9.958468192905245431e-01 9.980472591935309890e-01
9.270019530999999802e+01 -2.925510000000000090e-03 1.267522999999999914e-02 3.936767720000000192e+00 -1.464613500000000013e+00 1.818939414600000077e+02 -1.484075952000000065e+01 1.468704454999999953e+01 1.020809614008128252e-01 -1.761462559918038351e-01 9.991112372532306996e-01 9.958470384380858631e-01 9.980471987232913955e-01
9.270629882999999438e+01 -2.926910000000000015e-03 1.267550999999999921e-02 3.936677200000000099e+00 -1.464618069999999994e+00 1.818935978899999952e+02 -1.484350462999999998e+01 1.468759786999999939e+01 1.019280429932789417e-01 -1.762519386634521512e-01 9.991108872199349067e-01 9.958472573557172192e-01 9.980471381924655994e-01
9.271240233999999703e+01 -2.928309999999999941e-03 1.267577999999999934e-02 3.936586689999999944e+00 -1.464622660000000076e+00 1.818932544699999880e+02 -1.484625044999999943e+01 1.468815056999999946e+01 1.017750274890364404e-01 -1.763574999903788632e-01 9.991105369318615814e-01 9.958474760424902428e-01 9.980470776012537737e-01
9.271850585999999339e+01 -2.929709999999999866e-03 1.267605999999999941e-02 3.936496190000000173e+00 -1.464627249999999936e+00 1.818929112099999941e+02 -1.484899700000000067e+01 1.468870266999999963e+01 1.016219144797305268e-01 -1.764629402371207245e-01 9.991101863880079703e-01 9.958476944989067547e-01 9.980470169494551902e-01
9.272460938000000397e+01 -2.931109999999999792e-03 1.267632999999999954e-02 3.936405709999999836e+00 -1.464631859999999897e+00 1.818925681000000054e+02 -1.485174424999999943e+01 1.468925415000000001e+01 1.014687043090906210e-01 -1.765682591493289710e-01 9.991098355890919436e-01 9.958479127243988760e-01 9.980469562371787617e-01
9.273071289000000661e+01 -2.932520000000000092e-03 1.267660999999999961e-02 3.936315229999999943e+00 -1.464636489999999958e+00 1.818922251500000016e+02 -1.485449222999999996e+01 1.468980501999999966e+01 1.013153973215425302e-01 -1.766734564735198687e-01 9.991094845358372556e-01 9.958481307183948417e-01 9.980468954645249635e-01
9.273681641000000297e+01 -2.933920000000000017e-03 1.267688999999999969e-02 3.936224759999999989e+00 -1.464641120000000019e+00 1.818918823600000110e+02 -1.485724092999999968e+01 1.469035528000000035e+01 1.011619931079587448e-01 -1.767785324732457641e-01 9.991091332272349357e-01 9.958483484814000253e-01 9.980468346312918460e-01
9.274291992000000562e+01 -2.935319999999999943e-03 1.267716999999999976e-02 3.936134299999999975e+00 -1.464645769999999958e+00 1.818915397199999973e+02 -1.485999033999999952e+01 1.469090493000000031e+01 1.010084922642994487e-01 -1.768834867231074692e-01 9.991087816645828346e-01 9.958485660124859473e-01 9.980467737376825799e-01
9.274902344000000198e+01 -2.936719999999999869e-03 1.267743999999999989e-02 3.936043849999999900e+00 -1.464650430000000059e+00 1.818911972399999968e+02 -1.486274047000000031e+01 1.469145396999999953e+01 1.008548943809196019e-01 -1.769883194860017162e-01 9.991084298468754232e-01 9.958487833121564270e-01 9.980467127834982133e-01
9.275512695000000463e+01 -2.938119999999999794e-03 1.267771999999999996e-02 3.935953420000000147e+00 -1.464655110000000038e+00 1.818908549200000095e+02 -1.486549132000000029e+01 1.469200239000000074e+01 1.007012000545336600e-01 -1.770930303374662895e-01 9.991080777754097753e-01 9.958490003794880918e-01 9.980466517689421391e-01
9.276123047000000099e+01 -2.939530000000000094e-03 1.267800000000000003e-02 3.935862989999999950e+00 -1.464659790000000017e+00 1.818905127499999992e+02 -1.486824288000000038e+01 1.469255019999999945e+01 1.005474088749822581e-01 -1.771976195397403364e-01 9.991077254491790294e-01 9.958492172149780997e-01 9.980465906938184029e-01
9.276733398000000363e+01 -2.940930000000000020e-03 1.267828000000000011e-02 3.935772580000000076e+00 -1.464664490000000097e+00 1.818901707400000021e+02 -1.487099517000000048e+01 1.469309739999999920e+01 1.003935214397314729e-01 -1.773020866693002240e-01 9.991073728694821465e-01 9.958494338177082961e-01 9.980465295583256236e-01
9.277343750000000000e+01 -2.942329999999999945e-03 1.267856000000000018e-02 3.935682170000000202e+00 -1.464669199999999893e+00 1.818898288899999898e+02 -1.487374817999999976e+01 1.469364398999999999e+01 1.002395373381079202e-01 -1.774064319877269869e-01 9.991070200353106001e-01 9.958496501881739515e-01 9.980464683622682909e-01
9.277954101999999637e+01 -2.943729999999999871e-03 1.267884000000000025e-02 3.935591780000000206e+00 -1.464673930000000013e+00 1.818894871900000112e+02 -1.487650189999999917e+01 1.469418997000000005e+01 1.000854569158049212e-01 -1.775106552430954776e-01 9.991066669473901429e-01 9.958498663258125161e-01 9.980464071057433273e-01
9.278564452999999901e+01 -2.945140000000000171e-03 1.267912000000000032e-02 3.935501390000000210e+00 -1.464678659999999910e+00 1.818891456499999890e+02 -1.487925635000000035e+01 1.469473533000000032e+01 9.993128051920599497e-02 -1.776147561843509082e-01 9.991063136064427530e-01 9.958500822300572208e-01 9.980463457888595347e-01
9.279174804999999537e+01 -2.946540000000000097e-03 1.267940000000000039e-02 3.935411020000000093e+00 -1.464683409999999908e+00 1.818888042600000006e+02 -1.488201150999999989e+01 1.469528007999999986e+01 9.977700773686899727e-02 -1.777187350720849379e-01 9.991059600114596817e-01 9.958502979014050016e-01 9.980462844114150744e-01
9.279785155999999802e+01 -2.947940000000000022e-03 1.267969000000000040e-02 3.935320659999999915e+00 -1.464688170000000067e+00 1.818884630400000049e+02 -1.488476739999999943e+01 1.469582422000000044e+01 9.962263916813438036e-02 -1.778225914851248590e-01 9.991056061637447749e-01 9.958505133389404795e-01 9.980462229736173363e-01
9.280395507999999438e+01 -2.949349999999999888e-03 1.267997000000000048e-02 3.935230300000000181e+00 -1.464692950000000105e+00 1.818881219699999860e+02 -1.488752400999999992e+01 1.469636775000000029e+01 9.946817440104646635e-02 -1.779263256834026918e-01 9.991052520622880628e-01 9.958507285431562606e-01 9.980461614752520472e-01
9.281005858999999703e+01 -2.950749999999999814e-03 1.268025000000000055e-02 3.935139959999999881e+00 -1.464697729999999920e+00 1.818877810500000010e+02 -1.489028133000000054e+01 1.469691066999999940e+01 9.931361403569290147e-02 -1.780299372466883079e-01 9.991048977083912819e-01 9.958509435131399634e-01 9.980460999165440272e-01
9.281616210999999339e+01 -2.952150000000000173e-03 1.268053000000000062e-02 3.935049629999999965e+00 -1.464702530000000058e+00 1.818874403000000086e+02 -1.489303937999999938e+01 1.469745297999999956e+01 9.915895765960912323e-02 -1.781334264342510354e-01 9.991045431010459055e-01 9.958511582493855263e-01 9.980460382972787814e-01
9.282226561999999603e+01 -2.953560000000000040e-03 1.268082000000000063e-02 3.934959309999999988e+00 -1.464707350000000075e+00 1.818870996999999932e+02 -1.489579816000000001e+01 1.469799466999999993e+01 9.900420587362782077e-02 -1.782367928268047685e-01 9.991041882415581110e-01 9.958513727509785696e-01 9.980459766176617009e-01
9.282836914000000661e+01 -2.954959999999999965e-03 1.268110000000000070e-02 3.934868999999999950e+00 -1.464712170000000091e+00 1.818867592599999909e+02 -1.489855765000000076e+01 1.469853574999999957e+01 9.884935826477361798e-02 -1.783400366829569761e-01 9.991038331289134877e-01 9.958515870184101448e-01 9.980459148774983857e-01
9.283447266000000297e+01 -2.956369999999999831e-03 1.268139000000000072e-02 3.934778699999999851e+00 -1.464717009999999986e+00 1.818864189699999940e+02 -1.490131786000000069e+01 1.469907622000000025e+01 9.869441518068848562e-02 -1.784431577532179514e-01 9.991034777638415632e-01 9.958518010511226981e-01 9.980458530768903103e-01
9.284057617000000562e+01 -2.957770000000000191e-03 1.268167000000000079e-02 3.934688410000000136e+00 -1.464721860000000042e+00 1.818860788400000104e+02 -1.490407880000000063e+01 1.469961608000000020e+01 9.853937696969744531e-02 -1.785461557889740924e-01 9.991031221470708656e-01 9.958520148485539014e-01 9.980457912159381717e-01
9.284667969000000198e+01 -2.959170000000000116e-03 1.268196000000000080e-02 3.934598129999999916e+00 -1.464726720000000038e+00 1.818857388700000115e+02 -1.490684045999999974e+01 1.470015532999999941e+01 9.838424321806249484e-02 -1.786490310478372201e-01 9.991027662775856522e-01 9.958522284111955836e-01 9.980457292944420189e-01
9.285278320000000463e+01 -2.960579999999999982e-03 1.268223999999999914e-02 3.934507860000000079e+00 -1.464731589999999972e+00 1.818853990599999975e+02 -1.490960283999999980e+01 1.470069396000000062e+01 9.822901452847451753e-02 -1.787517831128850321e-01 9.991024101566978732e-01 9.958524417381398042e-01 9.980456673126063549e-01
9.285888672000000099e+01 -2.961979999999999908e-03 1.268252999999999915e-02 3.934417600000000181e+00 -1.464736480000000007e+00 1.818850593999999887e+02 -1.491236594999999987e+01 1.470123199000000014e+01 9.807369048668912459e-02 -1.788544122410640758e-01 9.991020537833916748e-01 9.958526548298749503e-01 9.980456052702290082e-01
9.286499023000000363e+01 -2.963390000000000208e-03 1.268281999999999916e-02 3.934327349999999779e+00 -1.464741379999999982e+00 1.818847198999999932e+02 -1.491512977999999912e+01 1.470176939999999988e+01 9.791827169613689930e-02 -1.789569180163999851e-01 9.991016971589806728e-01 9.958528676854951911e-01 9.980455431675192557e-01
9.287109375000000000e+01 -2.964790000000000134e-03 1.268309999999999924e-02 3.934237110000000204e+00 -1.464746289999999895e+00 1.818843805600000110e+02 -1.491789432999999931e+01 1.470230620000000066e+01 9.776275774206809321e-02 -1.790593006951731736e-01 9.991013402824465706e-01 9.958530803054881364e-01 9.980454810042707070e-01
9.287719726999999637e+01 -2.966200000000000000e-03 1.268338999999999925e-02 3.934146890000000063e+00 -1.464751219999999909e+00 1.818840413800000135e+02 -1.492065960999999952e+01 1.470284239000000071e+01 9.760714897362597620e-02 -1.791615600297981337e-01 9.991009831545201170e-01 9.958532926892961212e-01 9.980454187805924970e-01
9.288330077999999901e+01 -2.967599999999999925e-03 1.268367999999999926e-02 3.934056669999999922e+00 -1.464756160000000085e+00 1.818837023499999930e+02 -1.492342561999999972e+01 1.470337795999999919e+01 9.745144574063384357e-02 -1.792636957735682934e-01 9.991006257759373899e-01 9.958535048363630349e-01 9.980453564965816593e-01
9.288940429999999537e+01 -2.969009999999999792e-03 1.268396999999999927e-02 3.933966460000000165e+00 -1.464761109999999977e+00 1.818833634800000141e+02 -1.492619234000000006e+01 1.470391292999999955e+01 9.729564762758341478e-02 -1.793657081817640331e-01 9.991002681456760959e-01 9.958537167471774865e-01 9.980452941520439047e-01
9.289550780999999802e+01 -2.970410000000000151e-03 1.268425999999999929e-02 3.933876269999999842e+00 -1.464766070000000031e+00 1.818830247699999916e+02 -1.492895979999999945e+01 1.470444728000000012e+01 9.713975523975224013e-02 -1.794675968407838107e-01 9.990999102650548469e-01 9.958539284208335340e-01 9.980452317471770751e-01
9.290161132999999438e+01 -2.971820000000000017e-03 1.268454999999999930e-02 3.933786079999999963e+00 -1.464771040000000024e+00 1.818826862200000107e+02 -1.493172797999999979e+01 1.470498101999999996e+01 9.698376816112712351e-02 -1.795693620052405126e-01 9.990995521330510165e-01 9.958541398578183435e-01 9.980451692817846610e-01
9.290771483999999703e+01 -2.973229999999999883e-03 1.268483999999999931e-02 3.933695900000000023e+00 -1.464776029999999896e+00 1.818823478200000068e+02 -1.493449687999999931e+01 1.470551415000000084e+01 9.682768699772018040e-02 -1.796710032624845854e-01 9.990991937509914322e-01 9.958543510572326340e-01 9.980451067560738299e-01
9.291381835999999339e+01 -2.974629999999999809e-03 1.268512999999999932e-02 3.933605739999999962e+00 -1.464781029999999928e+00 1.818820095799999876e+02 -1.493726651000000061e+01 1.470604666999999921e+01 9.667151133301615795e-02 -1.797725208664594232e-01 9.990988351178452520e-01 9.958545620195585757e-01 9.980450441698374142e-01
9.291992188000000397e+01 -2.976040000000000109e-03 1.268541999999999934e-02 3.933515589999999840e+00 -1.464786050000000062e+00 1.818816715000000102e+02 -1.494003685999999931e+01 1.470657858000000040e+01 9.651524151765232540e-02 -1.798739145714897403e-01 9.990984762343522174e-01 9.958547727442422781e-01 9.980449815231826616e-01
9.292602539000000661e+01 -2.977449999999999975e-03 1.268570999999999935e-02 3.933425440000000162e+00 -1.464791069999999973e+00 1.818813335799999891e+02 -1.494280795000000062e+01 1.470710987000000003e+01 9.635887790294080102e-02 -1.799751841327828228e-01 9.990981171012484063e-01 9.958549832307320715e-01 9.980449188162098251e-01
